Dataset,Theme,Categories,SubCategories,URL,Date_of_check
"International Visitor Arrivals By Inbound Tourism Markets, (Sea)",Industry,Tourism,International Visitor Arrivals (IVA),https://tablebuilder.singstat.gov.sg/table/TS/M550021,17/03/2024 20:28:35
International Visitor Arrivals By Length Of Stay,Industry,Tourism,International Visitor Arrivals (IVA),https://tablebuilder.singstat.gov.sg/table/TS/M550071,17/03/2024 20:28:35
"Number Of Visitor Days, (At End Of Period)",Industry,Tourism,International Visitor Arrivals (IVA),https://tablebuilder.singstat.gov.sg/table/TS/M550281,17/03/2024 20:28:35
Outbound Departures Of Singapore Residents By Mode Of Transport,Industry,Tourism,Outbound Departures of Singapore Residents,https://tablebuilder.singstat.gov.sg/table/TS/M650661,17/03/2024 20:28:35
Tourism Receipts By Major Components (Year-To-Date),Industry,Tourism,Tourism Receipts,https://tablebuilder.singstat.gov.sg/table/TS/M550371,17/03/2024 20:28:35
Air Cargo Discharged By Region/Country Of Origin,Industry,Transport,Air Transport,https://tablebuilder.singstat.gov.sg/table/TS/M651221,17/03/2024 20:28:35
Air Cargo Loaded By Region/Country Of Destination,Industry,Transport,Air Transport,https://tablebuilder.singstat.gov.sg/table/TS/M651231,17/03/2024 20:28:35
Air Passenger Arrivals By Region/Country Of Embarkation,Industry,Transport,Air Transport,https://tablebuilder.singstat.gov.sg/table/TS/M650051,17/03/2024 20:28:35
Air Passenger Departures By Region/Country Of Disembarkation,Industry,Transport,Air Transport,https://tablebuilder.singstat.gov.sg/table/TS/M650041,17/03/2024 20:28:35
"Civil Aircraft Arrivals And Departures, Passengers, Air Cargo Tonnage, Direct And Transhipment Tonnage And Mail - Changi Airport",Industry,Transport,Air Transport,https://tablebuilder.singstat.gov.sg/table/TS/M650031,17/03/2024 20:28:35
Low-Value Goods Received Through Singapore's Air Cargo Checkpoints,Industry,Transport,Air Transport,https://tablebuilder.singstat.gov.sg/table/TS/M651491,17/03/2024 20:28:35
Scheduled Aircraft And Transit Passengers,Industry,Transport,Air Transport,https://tablebuilder.singstat.gov.sg/table/TS/M651521,17/03/2024 20:28:35
Age Distribution Of Cars (End Of Period),Industry,Transport,Land Transport (including MRT and LRT),https://tablebuilder.singstat.gov.sg/table/TS/M650691,17/03/2024 20:28:35
Car Population By CC Rating (End Of Period),Industry,Transport,Land Transport (including MRT and LRT),https://tablebuilder.singstat.gov.sg/table/TS/M650681,17/03/2024 20:28:35
Causes Of Accidents By Severity Of Injury Sustained,Industry,Transport,Land Transport (including MRT and LRT),https://tablebuilder.singstat.gov.sg/table/TS/M651361,17/03/2024 20:28:35
Death Rate Due To Road Traffic Injuries,Industry,Transport,Land Transport (including MRT and LRT),https://tablebuilder.singstat.gov.sg/table/TS/M651421,17/03/2024 20:28:35
Motor Vehicle Population By Type Of Vehicle (End Of Period),Industry,Transport,Land Transport (including MRT and LRT),https://tablebuilder.singstat.gov.sg/table/TS/M650271,17/03/2024 20:28:35
"Motor Vehicle Population Under Vehicle Quota System, (As At End Of Period)",Industry,Transport,Land Transport (including MRT and LRT),https://tablebuilder.singstat.gov.sg/table/TS/M650341,17/03/2024 20:28:35
"Motor Vehicle Quota, Quota Premium And Prevailing Quota Premium",Industry,Transport,Land Transport (including MRT and LRT),https://tablebuilder.singstat.gov.sg/table/TS/M651121,17/03/2024 20:28:35
Motor Vehicles De-Registered Under Vehicle Quota System,Industry,Transport,Land Transport (including MRT and LRT),https://tablebuilder.singstat.gov.sg/table/TS/M650291,17/03/2024 20:28:35
New Registration Of Motor Vehicles Under Vehicle Quota System,Industry,Transport,Land Transport (including MRT and LRT),https://tablebuilder.singstat.gov.sg/table/TS/M650281,17/03/2024 20:28:35
Public Transport Operation And Ridership,Industry,Transport,Land Transport (including MRT and LRT),https://tablebuilder.singstat.gov.sg/table/TS/M651351,17/03/2024 20:28:35
Qualified Licence Holders By Class Of Licence,Industry,Transport,Land Transport (including MRT and LRT),https://tablebuilder.singstat.gov.sg/table/TS/M651371,17/03/2024 20:28:35
Road Traffic Accident Casualties,Industry,Transport,Land Transport (including MRT and LRT),https://tablebuilder.singstat.gov.sg/table/TS/M650331,17/03/2024 20:28:35
Vehicles Involved In Fatal And Injury Road Traffic Accidents By Type Of Vehicle,Industry,Transport,Land Transport (including MRT and LRT),https://tablebuilder.singstat.gov.sg/table/TS/M650311,17/03/2024 20:28:35
Public Roads (End Of Period),Industry,Transport,Public Roads,https://tablebuilder.singstat.gov.sg/table/TS/M650321,17/03/2024 20:28:35
Cruise Ships And Passenger Throughput Volume,Industry,Transport,Sea Transport,https://tablebuilder.singstat.gov.sg/table/TS/M550381,17/03/2024 20:28:35
Sea Cargo And Shipping Statistics,Industry,Transport,Sea Transport,https://tablebuilder.singstat.gov.sg/table/TS/M651101,17/03/2024 20:28:35
Sea Passenger Handled,Industry,Transport,Sea Transport,https://tablebuilder.singstat.gov.sg/table/TS/M651461,17/03/2024 20:28:35
Vessel Arrivals By Purpose,Industry,Transport,Sea Transport,https://tablebuilder.singstat.gov.sg/table/TS/M651391,17/03/2024 20:28:35
Vessel Arrivals By Type,Industry,Transport,Sea Transport,https://tablebuilder.singstat.gov.sg/table/TS/M651381,17/03/2024 20:28:35
Singapore's Direct Equity Investment Abroad By Destination Economy (Stock As At Year-End),Trade & Investment,Direct Investment Abroad (DIA),Singapore's Direct Investment Abroad (DIA) and Direct Equity Investment Abroad,https://tablebuilder.singstat.gov.sg/table/TS/M082271,17/03/2024 20:28:35
Singapore's Direct Investment Abroad By Destination Economy (Stock As At Year End),Trade & Investment,Direct Investment Abroad (DIA),Singapore's Direct Investment Abroad (DIA) and Direct Equity Investment Abroad,https://tablebuilder.singstat.gov.sg/table/TS/M084431,17/03/2024 20:28:35
Singapore's Direct Investment Abroad By Destination Economy And Industry Of Investor In Singapore (Stock As At Year-End),Trade & Investment,Direct Investment Abroad (DIA),Singapore's Direct Investment Abroad (DIA) and Direct Equity Investment Abroad,https://tablebuilder.singstat.gov.sg/table/TS/M082051,17/03/2024 20:28:35
Singapore's Direct Investment Abroad (Stock As At Year-End),Trade & Investment,Direct Investment Abroad (DIA),Singapore's Direct Investment Abroad (DIA) and Direct Equity Investment Abroad,https://tablebuilder.singstat.gov.sg/table/TS/M082221,17/03/2024 20:28:35
Singapore's Direct Investment Abroad By Destination Economy And Industry Abroad (Stock As At Year-End),Trade & Investment,Direct Investment Abroad (DIA),Singapore's Direct Investment Abroad (DIA) and Direct Equity Investment Abroad,https://tablebuilder.singstat.gov.sg/table/TS/M081971,17/03/2024 20:28:35
Singapore's Direct Investment Abroad By Industry Abroad (Stock As At Year-End),Trade & Investment,Direct Investment Abroad (DIA),Singapore's Direct Investment Abroad (DIA) and Direct Equity Investment Abroad,https://tablebuilder.singstat.gov.sg/table/TS/M084441,17/03/2024 20:28:35
Singapore's Direct Investment Abroad By Industry Of Investor In Singapore And Industry Abroad (Stock As At Year-End),Trade & Investment,Direct Investment Abroad (DIA),Singapore's Direct Investment Abroad (DIA) and Direct Equity Investment Abroad,https://tablebuilder.singstat.gov.sg/table/TS/M082121,17/03/2024 20:28:35
Statistics Of Foreign Affiliates In Singapore,Trade & Investment,Foreign Affiliates Statistics,Foreign Affiliates in Singapore,https://tablebuilder.singstat.gov.sg/table/TS/M085781,17/03/2024 20:28:35
Statistics Of Foreign Affiliates In Singapore By Major Industry,Trade & Investment,Foreign Affiliates Statistics,Foreign Affiliates in Singapore,https://tablebuilder.singstat.gov.sg/table/TS/M085791,17/03/2024 20:28:35
Principal Statistics Of Foreign Direct Investment In Singapore,Trade & Investment,Foreign Direct Investment (FDI),Foreign Direct Investment (FDI) and Foreign Direct Equity Investment,https://tablebuilder.singstat.gov.sg/table/TS/M083791,17/03/2024 20:28:35
Foreign Direct Investment In Singapore By Source Economy (Stock As At Year-End),Trade & Investment,Foreign Direct Investment (FDI),Foreign Direct Investment (FDI) and Foreign Direct Equity Investment,https://tablebuilder.singstat.gov.sg/table/TS/M083801,17/03/2024 20:28:35
Foreign Direct Investment In Singapore By Industry (Stock As At Year-End),Trade & Investment,Foreign Direct Investment (FDI),Foreign Direct Investment (FDI) and Foreign Direct Equity Investment,https://tablebuilder.singstat.gov.sg/table/TS/M084831,17/03/2024 20:28:35
Foreign Direct Investment In Singapore By Source Economy And Major Industry (Stock As At Year-End),Trade & Investment,Foreign Direct Investment (FDI),Foreign Direct Investment (FDI) and Foreign Direct Equity Investment,https://tablebuilder.singstat.gov.sg/table/TS/M083811,17/03/2024 20:28:35
Foreign Direct Equity Investment In Singapore By Source Economy (Stock As At Year-End),Trade & Investment,Foreign Direct Investment (FDI),Foreign Direct Investment (FDI) and Foreign Direct Equity Investment,https://tablebuilder.singstat.gov.sg/table/TS/M083011,17/03/2024 20:28:35
Foreign Direct Equity Investment In Singapore By Industry (Stock As At Year-End),Trade & Investment,Foreign Direct Investment (FDI),Foreign Direct Investment (FDI) and Foreign Direct Equity Investment,https://tablebuilder.singstat.gov.sg/table/TS/M084811,17/03/2024 20:28:35
Income Of Foreign Direct Investment In Singapore By Source Economy (During The Year),Trade & Investment,Foreign Direct Investment (FDI),Income of FDI and Return on FDI,https://tablebuilder.singstat.gov.sg/table/TS/M083901,17/03/2024 20:28:35
Income Of Foreign Direct Investment In Singapore By Industry (During The Year),Trade & Investment,Foreign Direct Investment (FDI),Income of FDI and Return on FDI,https://tablebuilder.singstat.gov.sg/table/TS/M084871,17/03/2024 20:28:35
Return On Foreign Direct Investment In Singapore By Source Economy (During The Year),Trade & Investment,Foreign Direct Investment (FDI),Income of FDI and Return on FDI,https://tablebuilder.singstat.gov.sg/table/TS/M084001,17/03/2024 20:28:35
Return On Foreign Direct Investment In Singapore By Industry (During The Year),Trade & Investment,Foreign Direct Investment (FDI),Income of FDI and Return on FDI,https://tablebuilder.singstat.gov.sg/table/TS/M084911,17/03/2024 20:28:35
Investment Commitments In Manufacturing And Services (Fixed Assets Investments) By Country Of Origin,Trade & Investment,Investment Commitments,Fixed Assets Investments,https://tablebuilder.singstat.gov.sg/table/TS/M085601,17/03/2024 20:28:35
Investment Commitments In Manufacturing And Services (Fixed Assets Investments) By Industry,Trade & Investment,Investment Commitments,Fixed Assets Investments,https://tablebuilder.singstat.gov.sg/table/TS/M085721,17/03/2024 20:28:35
Investment Commitments In Manufacturing And Services (Fixed Assets Investments) By Industry Cluster,Trade & Investment,Investment Commitments,Fixed Assets Investments,https://tablebuilder.singstat.gov.sg/table/TS/M085621,17/03/2024 20:28:35
Domestic Exports By Commodity Division,Trade & Investment,Merchandise Trade,Exports by Commodity Section/ Division,https://tablebuilder.singstat.gov.sg/table/TS/M451041,17/03/2024 20:28:35
Domestic Exports By Commodity Group,Trade & Investment,Merchandise Trade,Exports by Commodity Section/ Division,https://tablebuilder.singstat.gov.sg/table/TS/M451071,17/03/2024 20:28:35
Domestic Exports Of Major Non-Oil Products,Trade & Investment,Merchandise Trade,Exports by Commodity Section/ Division,https://tablebuilder.singstat.gov.sg/table/TS/M450981,17/03/2024 20:28:35
Merchandise Exports By Commodity Division,Trade & Investment,Merchandise Trade,Exports by Commodity Section/ Division,https://tablebuilder.singstat.gov.sg/table/TS/M451031,17/03/2024 20:28:35
Merchandise Exports By Commodity Group,Trade & Investment,Merchandise Trade,Exports by Commodity Section/ Division,https://tablebuilder.singstat.gov.sg/table/TS/M451061,17/03/2024 20:28:35
Merchandise Exports Of Machinery And Equipment,Trade & Investment,Merchandise Trade,Exports by Commodity Section/ Division,https://tablebuilder.singstat.gov.sg/table/TS/M451121,17/03/2024 20:28:35
Re-Exports By Commodity Division,Trade & Investment,Merchandise Trade,Exports by Commodity Section/ Division,https://tablebuilder.singstat.gov.sg/table/TS/M451091,17/03/2024 20:28:35
Re-Exports Of Machinery And Equipment,Trade & Investment,Merchandise Trade,Exports by Commodity Section/ Division,https://tablebuilder.singstat.gov.sg/table/TS/M451131,17/03/2024 20:28:35
Domestic Exports By Area,Trade & Investment,Merchandise Trade,Exports by Market/ Region,https://tablebuilder.singstat.gov.sg/table/TS/M450601,17/03/2024 20:28:35
Domestic Exports By Market,Trade & Investment,Merchandise Trade,Exports by Market/ Region,https://tablebuilder.singstat.gov.sg/table/TS/M450101,17/03/2024 20:28:35
Domestic Exports Of Animal And Vegetable Oils By Market,Trade & Investment,Merchandise Trade,Exports by Market/ Region,https://tablebuilder.singstat.gov.sg/table/TS/M450251,17/03/2024 20:28:35
Domestic Exports Of Beverages And Tobacco By Market,Trade & Investment,Merchandise Trade,Exports by Market/ Region,https://tablebuilder.singstat.gov.sg/table/TS/M450221,17/03/2024 20:28:35
Domestic Exports Of Chemicals And Chemical Products By Market,Trade & Investment,Merchandise Trade,Exports by Market/ Region,https://tablebuilder.singstat.gov.sg/table/TS/M450261,17/03/2024 20:28:35
Domestic Exports Of Crude Materials By Market,Trade & Investment,Merchandise Trade,Exports by Market/ Region,https://tablebuilder.singstat.gov.sg/table/TS/M450231,17/03/2024 20:28:35
Domestic Exports Of Food By Market,Trade & Investment,Merchandise Trade,Exports by Market/ Region,https://tablebuilder.singstat.gov.sg/table/TS/M450211,17/03/2024 20:28:35
Domestic Exports Of Machinery And Equipment By Market,Trade & Investment,Merchandise Trade,Exports by Market/ Region,https://tablebuilder.singstat.gov.sg/table/TS/M450281,17/03/2024 20:28:35
Domestic Exports Of Manufactured Goods By Market,Trade & Investment,Merchandise Trade,Exports by Market/ Region,https://tablebuilder.singstat.gov.sg/table/TS/M450271,17/03/2024 20:28:35
Domestic Exports Of Miscellaneous Manufactures By Market,Trade & Investment,Merchandise Trade,Exports by Market/ Region,https://tablebuilder.singstat.gov.sg/table/TS/M450291,17/03/2024 20:28:35
Domestic Exports Of Miscellaneous Transactions Nes By Market,Trade & Investment,Merchandise Trade,Exports by Market/ Region,https://tablebuilder.singstat.gov.sg/table/TS/M450301,17/03/2024 20:28:35
Domestic Exports Of Oil By Market,Trade & Investment,Merchandise Trade,Exports by Market/ Region,https://tablebuilder.singstat.gov.sg/table/TS/M450241,17/03/2024 20:28:35
Merchandise Exports By Area,Trade & Investment,Merchandise Trade,Exports by Market/ Region,https://tablebuilder.singstat.gov.sg/table/TS/M450591,17/03/2024 20:28:35
Merchandise Exports By Region/ Market,Trade & Investment,Merchandise Trade,Exports by Market/ Region,https://tablebuilder.singstat.gov.sg/table/TS/M450091,17/03/2024 20:28:35
